SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,7101 N Janmar Dr,Dallas,TX,75230,1450000,0,,Janmar Circle Add,,27530,,187,,,Active,,,http://www.redfin.com/TX/Dallas/7101-N-Janmar-Dr-75230/home/31023851,NTREIS,14527282,N,Y,32.9079151,-96.7842169
MLS Listing,,Condo/Co-op,5200 Keller Springs Rd #136,Dallas,TX,75248,425000,2,2,Bonaventure Condo,2860,331012,1981,187,149,1483,Active,,,http://www.redfin.com/TX/Dallas/5200-Keller-Springs-Rd-75248/unit-136/home/31129064,NTREIS,14505638,N,Y,32.9677598,-96.8184364
MLS Listing,,Condo/Co-op,4630 Country Creek Dr #1214,Dallas,TX,75236,75000,1,1,Condo,548,,1974,188,137,221,Active,,,http://www.redfin.com/TX/Dallas/4630-Country-Creek-Dr-75236/unit-1214/home/31058481,NTREIS,14526613,N,Y,32.697221,-96.8999106
MLS Listing,,Vacant Land,4907 Bryan St,Dallas,TX,75206,899000,0,,College Hill Add,,11674,,188,,,Active,,,http://www.redfin.com/TX/Dallas/4907-Bryan-St-75206/home/148349834,NTREIS,14526494,N,Y,32.80431,-96.77357
MLS Listing,,Single Family Residential,7403 Ridgewick Dr,Dallas,TX,75217,175000,3,1.5,Woodland City 2nd Sec,1288,8189,1970,189,136,,Active,,,http://www.redfin.com/TX/Dallas/7403-Ridgewick-Dr-75217/home/30920284,NTREIS,14524783,N,Y,32.7101416,-96.6951209
MLS Listing,,Single Family Residential,5100 East Side Ave,Dallas,TX,75214,350000,2,1,Freemans Columbia Place Add,1286,12937,1950,191,272,,Active,,,http://www.redfin.com/TX/Dallas/5100-Eastside-Ave-75214/home/30797646,NTREIS,14524369,N,Y,32.7959303,-96.760137
MLS Listing,,Vacant Land,4321 Lakeside Dr,Highland Park,TX,75219,5425000,0,,Highland Park Acreage,,51009,,191,,,Active,,,http://www.redfin.com/TX/Highland-Park/4321-Lakeside-Dr-75205/home/103843535,NTREIS,14524276,N,Y,32.822766,-96.801488
MLS Listing,,Single Family Residential,4201 Armstrong Pkwy,Highland Park,TX,75205,15750000,6,10.5,Highland Park,14407,65340,1926,191,1093,,Active,,,http://www.redfin.com/TX/Dallas/4201-Armstrong-Pkwy-75205/home/32067246,NTREIS,14524221,N,Y,32.8229334,-96.8032358
MLS Listing,,Vacant Land,4501 Worth St,Dallas,TX,75246,165000,0,,Peaks Sub,,7318,,193,,,Active,,,http://www.redfin.com/TX/Dallas/4501-Worth-St-75246/home/161111242,NTREIS,14523578,N,Y,32.795434,-96.7717569
MLS Listing,,Condo/Co-op,12680 Hillcrest Rd #3206,Dallas,TX,75230,205000,2,2,Williamsburg Condo Ph 01,1196,429981,1983,193,171,422,Active,,,http://www.redfin.com/TX/Dallas/12680-Hillcrest-Rd-75230/unit-3206/home/30746560,NTREIS,14519741,N,Y,32.9213819,-96.785917
MLS Listing,,Vacant Land,913 Muncie Ave,Dallas,TX,75212,197000,0,,Z E Coombs West End,,5009,,194,,,Active,,,http://www.redfin.com/TX/Dallas/913-Muncie-Ave-75212/home/30988217,NTREIS,14523137,N,Y,32.775215,-96.837541
MLS Listing,,Single Family Residential,3122 San Marcus Ave,Dallas,TX,75228,240000,3,1,Casa View Heights 09,1212,7579,1954,194,198,,Active,,,http://www.redfin.com/TX/Dallas/3122-San-Marcus-Ave-75228/home/31003868,NTREIS,14520364,N,Y,32.8302072,-96.6627053
MLS Listing,,Single Family Residential,1708 Cherrybrook Ln,Wylie,TX,75098,457441,3,3,Bozman Farms,2308,8276,2021,195,198,42,Active,,,http://www.redfin.com/TX/WYLIE/1708-CHERRYBROOK-LN-75098/home/169614009,NTREIS,14522268,N,Y,32.994262,-96.502673
MLS Listing,,Condo/Co-op,3130 N Harwood St #1801,Dallas,TX,75201,2995000,3,3.5,Bleu Ciel Condo,3415,,2018,196,877,2398,Active,,,http://www.redfin.com/TX/Dallas/3130-N-Harwood-St-75201/unit-1801/home/148735080,NTREIS,14506653,N,Y,32.7970118,-96.8112353
MLS Listing,,Single Family Residential,9106 La Strada Ct,Dallas,TX,75220,699000,3,4,La Strada Add,3806,4008,2000,197,184,125,Active,,,http://www.redfin.com/TX/Dallas/9106-La-Strada-Ct-75220/home/31134639,NTREIS,14520889,N,Y,32.8643154,-96.8402373
MLS Listing,,Single Family Residential,4138 Palacios Ave,Dallas,TX,75212,404999,4,2.5,Joe A 02 Irvin,2384,6839,2021,197,170,,Active,,,http://www.redfin.com/TX/Dallas/4138-Palacios-Ave-75212/home/30982689,NTREIS,14517734,N,Y,32.793084,-96.902196
MLS Listing,,Condo/Co-op,3401 Lee Pkwy #702,Dallas,TX,75219,780000,2,2,Mayfair at Turtle Creek Condos,2080,85508,1998,197,375,1477,Active,,,http://www.redfin.com/TX/Dallas/3401-Lee-Pkwy-75219/unit-702/home/32217878,NTREIS,14520746,N,Y,32.8100097,-96.8045415
MLS Listing,,Vacant Land,3400 Wilhurt Ave,Dallas,TX,75216,80000,0,,Pecan Acres Sub,,59024,,198,,,Active,,,http://www.redfin.com/TX/Dallas/3400-Wilhurt-Ave-75216/home/31106299,NTREIS,14520510,N,Y,32.711457,-96.767095
MLS Listing,,Condo/Co-op,2900 McKinnon St #1004,Dallas,TX,75201,625000,2,2.5,Azure Condo,1430,57064,2005,200,437,1200,Active,,,http://www.redfin.com/TX/Dallas/2900-McKinnon-St-75201/unit-1004/home/30775264,NTREIS,14519908,N,Y,32.7959314,-96.8085563
MLS Listing,,Vacant Land,3767 La Joya Dr,Dallas,TX,75220,600000,0,,North Davilla Drive Estates,,9365,1952,201,,,Active,,,http://www.redfin.com/TX/Dallas/3767-La-Joya-Dr-75220/home/30911783,NTREIS,14519809,N,Y,32.8719123,-96.8535479
MLS Listing,,Vacant Land,9528 Northpoint Dr,Dallas,TX,75238,600000,0,,White Rock North,,10280,1961,201,,,Active,,,http://www.redfin.com/TX/Dallas/9528-Northpoint-Dr-75238/home/30881841,NTREIS,14519806,N,Y,32.8763524,-96.7183566
MLS Listing,,Condo/Co-op,484 S Tyler St #1,Dallas,TX,75208,491999,3,3.5,Dallas Land & Loan 3,1855,7275,2021,209,265,125,Active,,,http://www.redfin.com/TX/Dallas/484-S-Tyler-St-75208/unit-1/home/174426327,NTREIS,14517487,N,Y,32.7414557,-96.8376078
MLS Listing,,Single Family Residential,6915 Baltimore Dr,University Park,TX,75205,37500000,6,9.5,Brookside Estates,23688,80150,2018,209,1583,,Active,,,http://www.redfin.com/TX/Dallas/6915-Baltimore-Dr-75205/home/167648268,NTREIS,14515515,N,Y,32.8503098,-96.797023
MLS Listing,,Single Family Residential,16152 Chalfont Cir,Dallas,TX,75248,595000,2,2.5,Preston Park 02,2547,7013,1979,210,234,42,Active,,,http://www.redfin.com/TX/Dallas/16152-Chalfont-Cir-75248/home/31086810,NTREIS,14517207,N,Y,32.9681429,-96.8061926
MLS Listing,,Vacant Land,2522 Park Row Ave,Dallas,TX,75215,159000,0,,Edgewood Add,,8886,,211,,,Active,,,http://www.redfin.com/TX/Dallas/2522-Park-Row-Ave-75215/home/30796894,NTREIS,14515893,N,Y,32.768196,-96.773045
MLS Listing,,Vacant Land,3701 CanonGate Cir N,Carrollton,TX,75007,272000,0,,Canon Gate Addn,,20212,,212,,,Active,,,http://www.redfin.com/TX/Carrollton/3701-Canon-Gate-Cir-75007/home/59390892,NTREIS,14515525,N,Y,33.011929,-96.867997
MLS Listing,,Condo/Co-op,9801 Royal Ln #105,Dallas,TX,75231,135000,1,1,Woodlands on the Creek,771,249468,1981,215,175,322,Active,,,http://www.redfin.com/TX/Dallas/9801-Royal-Ln-75231/unit-105/home/31126857,NTREIS,14503635,N,Y,32.89491,-96.7281537
MLS Listing,,Single Family Residential,10010 Strait Ln,Dallas,TX,75229,3995000,5,7,"Track 1, Walstrait Woods",5181,95745,1956,217,771,,Active,,,http://www.redfin.com/TX/Dallas/10010-Strait-Ln-75229/home/30878432,NTREIS,14511911,N,Y,32.8811768,-96.8243983
MLS Listing,,Single Family Residential,2330 Vagas St,Dallas,TX,75219,425000,3,2,Clifton Place 02,1283,,1997,218,331,,Active,,,http://www.redfin.com/TX/Dallas/2330-Vagas-St-75219/home/30813823,NTREIS,14511591,N,Y,32.806646,-96.8216389
MLS Listing,,Single Family Residential,1400 Hutchins Ave,Dallas,TX,75203,124900,2,1,Bluffdale,880,3615,1940,223,142,,Active,,,http://www.redfin.com/TX/Dallas/1400-Hutchins-Ave-75203/home/30829285,NTREIS,14508751,N,Y,32.7520699,-96.8044756
MLS Listing,,Vacant Land,5100 W Amherst Ave,Dallas,TX,75209,1775000,0,,Briarwood,,7405,,223,,,Active,,,http://www.redfin.com/TX/Dallas/5100-W-Amherst-Ave-75209/home/30854824,NTREIS,14508251,N,Y,32.8519965,-96.8239654
MLS Listing,,Vacant Land,0 Noe Blvd,Heath,TX,75032,395000,0,,Heath Golf & Yacht Club,,10890,,224,,185,Active,,,http://www.redfin.com/TX/HEATH/NOE-BLVD-75032/home/147308848,NTREIS,14506590,N,Y,32.81493,-96.489604
MLS Listing,,Single Family Residential,9119 Cochran Bluff Ln,Dallas,TX,75220,795000,3,3.5,Enclave at Bluffview,3700,5053,2009,225,215,202,Active,,,http://www.redfin.com/TX/Dallas/9119-Cochran-Bluff-Ln-75220/home/30773553,NTREIS,14506567,N,Y,32.8632297,-96.8415697
MLS Listing,,Single Family Residential,1507 Engle Ave,Dallas,TX,75224,225000,2,1,Edgefield Heights,784,7884,1947,225,287,,Active,,,http://www.redfin.com/TX/Dallas/1507-Engle-Ave-75224/home/30850230,NTREIS,14506938,N,Y,32.719713,-96.845632
MLS Listing,,Single Family Residential,773 Evergreen Hills Rd,Dallas,TX,75208,2000000,6,6,Kessler Park Add 5,5891,11892,2019,229,340,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/TX/Dallas/773-Evergreen-Hills-Rd-75208/home/147235861,NTREIS,14505183,N,Y,32.7644935,-96.8349649
MLS Listing,,Single Family Residential,5500 W Northwest Hwy,Dallas,TX,75220,1995000,0,,Northwest Hills,3826,71308,1950,230,521,,Active,,,http://www.redfin.com/TX/Dallas/5500-W-Northwest-Hwy-75220/home/30880802,NTREIS,14503738,N,Y,32.8651733,-96.8179944
MLS Listing,,Vacant Land,370 Alpine Dr,Wylie,TX,75098,69000,0,,Hillside Bay,,7754,,230,,,Active,,,http://www.redfin.com/TX/Wylie/370-Alpine-Dr-75098/home/174285312,NTREIS,14503562,N,Y,33.0007067,-96.4988024
MLS Listing,,Multi-Family (2-4 Unit),1617 Caldwell St,Dallas,TX,75223,175000,3,2,Dickermans P L,1932,3615,1925,231,91,,Active,,,http://www.redfin.com/TX/Dallas/1617-Caldwell-St-75223/home/30798468,NTREIS,14503625,N,Y,32.7810316,-96.7495374
MLS Listing,,Multi-Family (2-4 Unit),2606 Marburg St,Dallas,TX,75215,195000,5,2,Hamilton Add,1794,7405,1926,231,109,,Active,,,http://www.redfin.com/TX/Dallas/2606-Marburg-St-75215/home/30807869,NTREIS,14503619,N,Y,32.7548439,-96.7572407
MLS Listing,,Multi-Family (2-4 Unit),1607 Marburg St,Dallas,TX,75215,195000,5,2,Ervay Terrace,2106,7492,1940,231,93,,Active,,,http://www.redfin.com/TX/Dallas/1607-Marburg-St-75215/home/30802053,NTREIS,14503610,N,Y,32.7492552,-96.7656376
MLS Listing,,Single Family Residential,2646 Carolwood Ln,Dallas,TX,75212,584000,3,3.5,SoHo Square,2341,1960,2021,232,249,167,Active,,,http://www.redfin.com/TX/DALLAS/2646-CAROLWOOD-LN-75212/home/169390976,NTREIS,14500482,N,Y,32.776133,-96.843605
MLS Listing,,Vacant Land,5506 Wilson St,Dallas,TX,75212,35000,0,,Joe Irwin 04,,6970,,232,,,Active,,,http://www.redfin.com/TX/Dallas/5506-Wilson-ST-75212/home/174221803,NTREIS,14502505,N,Y,32.782494,-96.910929
MLS Listing,,Single Family Residential,4601 Weldon St,Dallas,TX,75204,799000,3,3.5,Belmont Park,2720,,2021,233,294,,Active,,,http://www.redfin.com/TX/Dallas/4601-Weldon-St-75204/home/172070354,NTREIS,14502110,N,Y,32.8099187,-96.7858067
MLS Listing,,Single Family Residential,4535 Weldon St,Dallas,TX,75204,689000,3,4,Belmont Park,2355,,2021,233,293,,Active,,,http://www.redfin.com/TX/Dallas/4535-Weldon-St-75204/home/30809391,NTREIS,14502081,N,Y,32.8095456,-96.7860657
MLS Listing,,Vacant Land,4206 Somerville Ave,Dallas,TX,75206,249000,0,,Montebello Park,,5227,1939,235,,,Active,,,http://www.redfin.com/TX/Dallas/4206-Somerville-Ave-75206/home/30822154,NTREIS,14501269,N,Y,32.8368465,-96.7622179
MLS Listing,,Single Family Residential,1909 California Dr,Dallas,TX,75204,350000,3,2,Eastside Ph 02,1201,3659,1999,237,291,,Active,,,http://www.redfin.com/TX/Dallas/1909-California-Dr-75204/home/32194859,NTREIS,14497615,N,Y,32.8047581,-96.7812975
MLS Listing,,Condo/Co-op,2408 Victory Park Ln #1234,Dallas,TX,75219,1425000,3,3,South Tower Residences,3043,71395,2005,238,468,2832,Active,,,http://www.redfin.com/TX/Dallas/2408-Victory-Park-Ln-75219/unit-1234/home/30775445,NTREIS,14497445,N,Y,32.787755,-96.8091541
MLS Listing,,Vacant Land,2410 E Stone Rd,Wylie,TX,75098,98000,0,,North Bay Estates,,16291,,239,,,Active,,,http://www.redfin.com/TX/Wylie/2410-E-Stone-Rd-75098/home/31944348,NTREIS,14498512,N,Y,33.006547,-96.4962911
MLS Listing,,Single Family Residential,8826 Bruton Rd,Dallas,TX,75217,185000,3,2,Tanglewood Rev,1554,7579,1964,245,119,,Active,,,http://www.redfin.com/TX/Dallas/8826-Bruton-Rd-75217/home/30921780,NTREIS,14494991,N,Y,32.7483845,-96.6704735
MLS Listing,,Single Family Residential,508 Youngstown St #25,Dallas,TX,75253,165000,3,2,Whispering Oak Mobile Village,1500,9757,1985,246,110,,Active,,,http://www.redfin.com/TX/Dallas/508-Youngstown-St-75253/unit-25/home/31158949,NTREIS,14483994,N,Y,32.6879283,-96.5741994
MLS Listing,,Single Family Residential,5445 N Dentwood Dr,Dallas,TX,75220,8950000,5,8,Delfbrook Add,13663,65471,2004,246,655,,Active,,,http://www.redfin.com/TX/Dallas/5445-N-Dentwood-Dr-75220/home/30879674,NTREIS,14494366,N,Y,32.868901,-96.8143758
MLS Listing,,Vacant Land,5747 Ranchero Ln,Dallas,TX,75236,262200,0,,Oak Cliff Forest,,66385,,261,,,Active,,,http://www.redfin.com/TX/Dallas/5747-Ranchero-Ln-75236/home/31106359,NTREIS,14489367,N,Y,32.6808625,-96.9210392
MLS Listing,,Vacant Land,2523 W Bruton Rd,Mesquite,TX,75149,95000,0,,Oak Ridge Estates,,9322,,262,,,Active,,,http://www.redfin.com/TX/Mesquite/2523-W-Bruton-Rd-75149/home/31871621,NTREIS,14489070,N,Y,32.7487623,-96.6370154
MLS Listing,,Single Family Residential,2437 Nicholson Dr,Dallas,TX,75224,265900,5,2,Wynnewood,1053,8364,1946,263,253,,Active,,,http://www.redfin.com/TX/Dallas/2437-Nicholson-Dr-75224/home/30892768,NTREIS,14487266,N,Y,32.7185045,-96.8347859
MLS Listing,,Single Family Residential,518 Toronto St,Dallas,TX,75212,480000,3,1,Close In,1120,7492,1948,264,429,,Active,,,http://www.redfin.com/TX/Dallas/518-Toronto-St-75212/home/30972974,NTREIS,14486961,N,Y,32.7793543,-96.8329072
MLS Listing,,Condo/Co-op,2320 Stutz Dr Unit C2,Dallas,TX,75235,409000,3,3,Maple Grove Acres,1798,5271,2020,270,227,277,Active,,,http://www.redfin.com/TX/Dallas/2320-Stutz-Dr-75235/unit-C2/home/167180143,NTREIS,14484874,N,Y,32.821628,-96.8394655
MLS Listing,,Vacant Land,1211 S Beltline Rd,Dallas,TX,75253,1099450,,,Dallas,,271666,,273,,,Active,,,http://www.redfin.com/TX/Dallas/1211-S-Beltline-Rd-75253/home/31121740,HARMLS,68088952,N,Y,32.6859681,-96.5914673
MLS Listing,,Single Family Residential,419 W Colorado Blvd,Dallas,TX,75208,1450000,4,4.5,East Kessler Park 01 Instl,3600,7971,2021,273,403,,Active,,,http://www.redfin.com/TX/Dallas/419-W-Colorado-Blvd-75208/home/173916574,NTREIS,14483654,N,Y,32.7597013,-96.8281591
MLS Listing,,Vacant Land,314 N Kramer Dr,Dallas,TX,75211,184000,0,,Beverly Hill Annex,,18382,,274,,,Active,,,http://www.redfin.com/TX/Dallas/314-N-Kramer-St-75211/home/170009886,NTREIS,14483073,N,Y,32.74745,-96.877931
MLS Listing,,Vacant Land,306 N Kramer Dr,Dallas,TX,75211,92000,0,,Beverly Hill Annex,,9191,,274,,,Active,,,http://www.redfin.com/TX/Dallas/306-N-Kramer-St-75211/home/56680237,NTREIS,14483064,N,Y,32.747243,-96.8778027
MLS Listing,,Vacant Land,318 N Kramer Dr,Dallas,TX,75211,92000,0,,Beverly Hill Annex,,9191,,274,,,Active,,,http://www.redfin.com/TX/Dallas/318-N-Kramer-St-75211/home/173913228,NTREIS,14483055,N,Y,32.7476569,-96.877932
MLS Listing,,Single Family Residential,426 E 8th St,Dallas,TX,75203,330000,3,2,Oak Cliff Original Town Of,1485,6011,1950,280,222,,Active,,,http://www.redfin.com/TX/Dallas/426-E-8th-St-75203/home/30826040,NTREIS,14479974,N,Y,32.7502805,-96.8179477
MLS Listing,,Vacant Land,4585 W Jefferson Blvd,Dallas,TX,75211,1100000,0,,,,1160003,,281,,,Active,,,http://www.redfin.com/TX/Dallas/4585-W-Jefferson-Blvd-75211/home/31093025,NTREIS,13905561,N,Y,32.740971,-96.90012
MLS Listing,,Single Family Residential,3314 Herbert St,Dallas,TX,75212,322500,3,1,Heights Macarthur,1280,5401,1955,283,252,,Active,,,http://www.redfin.com/TX/Dallas/3314-Herbert-St-75212/home/30971891,NTREIS,14478452,N,Y,32.7818831,-96.8300125
MLS Listing,,Single Family Residential,6803 Kenwell St,Dallas,TX,75209,699000,3,1.5,Shannon Estates,1540,8799,1947,289,454,,Active,,,http://www.redfin.com/TX/Dallas/6803-Kenwell-St-75209/home/30881072,NTREIS,14460556,N,Y,32.8410594,-96.8276361
MLS Listing,,Single Family Residential,6510 Trammel Dr,Dallas,TX,75214,425000,0,2,SEE TAX,1870,7449,1945,289,227,,Active,,,http://www.redfin.com/TX/Dallas/6510-Trammel-Dr-75214/home/30869131,NTREIS,14460525,N,Y,32.8450158,-96.749002
MLS Listing,,Vacant Land,2831 W Camp Wisdom Rd,Dallas,TX,75237,175000,0,,Camp Wisdom Estates,,47132,,292,,,Active,,,http://www.redfin.com/TX/Dallas/2831-W-Camp-Wisdom-Rd-75237/home/30902022,NTREIS,14475019,N,Y,32.662809,-96.865177
MLS Listing,,Condo/Co-op,1505 Elm St #802,Dallas,TX,75201,215000,1,1.5,1505 Elm Street Condos,1482,10019,1957,294,145,1172,Active,,,http://www.redfin.com/TX/Dallas/1505-Elm-St-75201/unit-802/home/30745203,NTREIS,14471827,N,Y,32.7818445,-96.7996856
MLS Listing,,Vacant Land,1905 Miller Rd,Rowlett,TX,75088,1100000,0,,William Turner,,208652,,295,,,Active,,,http://www.redfin.com/TX/Rowlett/1905-Miller-Rd-75088/home/32152197,NTREIS,14472126,N,Y,32.894842,-96.584814
MLS Listing,,Vacant Land,1901 Miller Rd,Rowlett,TX,75088,1100000,0,,William Turner,,208652,1980,295,,,Active,,,http://www.redfin.com/TX/Rowlett/1901-Miller-Rd-75088/home/32276326,NTREIS,14472036,N,Y,32.8942563,-96.5845176
MLS Listing,,Vacant Land,12100 Garden Grove Dr,Dallas,TX,75253,156000,0,,,,87120,,296,,,Active,,,http://www.redfin.com/TX/Dallas/12100-Garden-Grove-Dr-75253/unit-4/home/173758217,NTREIS,14472624,N,Y,32.693379,-96.605383
MLS Listing,,Vacant Land,3422 Wendelkin St,Dallas,TX,75215,120000,0,,W C & B Doering,,7275,,296,,,Active,,,http://www.redfin.com/TX/Dallas/3422-Wendelkin-St-75215/home/30795607,NTREIS,14472553,N,Y,32.759453,-96.771883
MLS Listing,,Condo/Co-op,4242 Lomo Alto Dr Unit S35,Dallas,TX,75219,595000,2,2,Crestpark in Highland Park Condo,1901,152765,1980,301,313,1224,Active,,,http://www.redfin.com/TX/Dallas/4242-Lomo-Alto-Dr-75219/unit-S35/home/32199215,NTREIS,14469734,N,Y,32.822239,-96.8128631
MLS Listing,,Vacant Land,7140 Royal Ln,Dallas,TX,75230,560000,0,,Hillcrest Havens 02,,27051,,305,,,Active,,,http://www.redfin.com/TX/Dallas/7140-Royal-Ln-75230/home/30934139,NTREIS,14467576,N,Y,32.8945321,-96.781631
MLS Listing,,Single Family Residential,4224 Armstrong Pkwy,Highland Park,TX,75205,13386000,5,7.5,Highland Park,11549,21998,1928,307,1159,,Active,,,http://www.redfin.com/TX/Dallas/4224-Armstrong-Pkwy-75205/home/32067229,NTREIS,14465252,N,Y,32.8247997,-96.804891
MLS Listing,,Condo/Co-op,2300 Wolf Unit 16BC,Dallas,TX,75201,5100000,4,4.5,Residences at Stoneleigh,5427,67082,2018,308,940,4299,Active,,,http://www.redfin.com/TX/Dallas/2300-Wolf-St-75201/unit-16BC/home/173630879,NTREIS,14465725,N,Y,32.7972035,-96.8077289
MLS Listing,,Vacant Land,5830 Berkshire Ln,Dallas,TX,75209,1800000,0,,BLK D 5646,,30536,1937,315,,,Active,,,http://www.redfin.com/TX/Dallas/5830-Berkshire-Ln-75209/home/30880547,NTREIS,14455041,N,Y,32.8645175,-96.8123456
MLS Listing,,Condo/Co-op,1505 Elm St #705,Dallas,TX,75201,213000,1,1.5,Elm Street Condo 1505,1324,10019,1957,323,161,1136,Active,,,http://www.redfin.com/TX/Dallas/1505-Elm-St-75201/unit-705/home/30745205,NTREIS,14455634,N,Y,32.7818445,-96.7996856
MLS Listing,,Single Family Residential,5335 Meaders Ln,Dallas,TX,75229,9750000,6,7,Mayflower Estates Rev,12612,47916,2009,324,773,,Active,,,http://www.redfin.com/TX/Dallas/5335-Meaders-Ln-75229/home/30878029,NTREIS,14452810,N,Y,32.8857156,-96.8162961
MLS Listing,,Condo/Co-op,5909 Luther Ln #2000,Dallas,TX,75225,780000,3,3,Shelton Condo,2733,65993,1983,324,285,1913,Active,,,http://www.redfin.com/TX/Dallas/5909-Luther-Ln-75225/unit-2000/home/31186293,NTREIS,14453609,N,Y,32.8638903,-96.8107584
MLS Listing,,Vacant Land,408 E Stark Rd,Seagoville,TX,75159,1800000,0,,HERMAN HEIDER,,1916640,,330,,,Active,,,http://www.redfin.com/TX/Seagoville/408-E-Stark-Rd-75159/home/160467997,NTREIS,14450502,N,Y,32.673156,-96.580029
MLS Listing,,Condo/Co-op,7418 Fair Oaks Ave Unit F,Dallas,TX,75231,261900,2,2,Majors Fair Oaks Twnhms Phse 01,1899,39465,1974,331,138,318,Active,,,http://www.redfin.com/TX/Dallas/7418-Fair-Oaks-Ave-75231/unit-F/home/30858952,NTREIS,14452050,N,Y,32.8757928,-96.7540191
MLS Listing,,Single Family Residential,12 Robledo Dr,Dallas,TX,75230,1995000,4,5,Estate 08,6976,20212,1997,337,286,945,Active,,,http://www.redfin.com/TX/Dallas/12-Robledo-Dr-75230/home/31141304,NTREIS,14447110,N,Y,32.9068546,-96.7983816
MLS Listing,,Condo/Co-op,3811 Munger Ave #102,Dallas,TX,75204,470000,2,2.5,W J Keller Homestead,1800,7405,2021,342,261,149,Active,,,http://www.redfin.com/TX/Dallas/3811-Munger-Ave-75204/unit-102/home/173330033,NTREIS,14443632,N,Y,32.7998034,-96.7876982
MLS Listing,,Vacant Land,6 Belmont Pl,Duncanville,TX,75116,70000,0,,Thoroughbred Hills,,53187,,351,,31,Active,,,http://www.redfin.com/TX/Duncanville/6-Belmont-Pl-75116/home/30749569,NTREIS,14439236,N,Y,32.67437,-96.91801
MLS Listing,,Vacant Land,Ray Hubbard Dr,Forney,TX,75126,620000,0,,Canfield,,57107,,352,,,Active,,,http://www.redfin.com/TX/FORNEY/RAY-HUBBARD-DR-75126/home/52042333,NTREIS,14438168,N,Y,32.8046,-96.490495
MLS Listing,,Vacant Land,813 Ray Hubbard Dr,Forney,TX,75126,199000,0,,Canfield,,28532,,352,,,Active,,,http://www.redfin.com/TX/Forney/813-Ray-Hubbard-Dr-75126/home/161726550,NTREIS,14437927,N,Y,32.803994,-96.4905016
MLS Listing,,Vacant Land,262 W Main St,Dallas,TX,75208,119000,0,,,,4225,,356,,,Active,,,http://www.redfin.com/TX/Dallas/262-W-Main-St-75208/home/173194663,NTREIS,14435990,N,Y,32.775304,-96.827693
MLS Listing,,Vacant Land,6829 Chiesa Rd,Rowlett,TX,75089,985000,0,,THOMAS PAYNE ABST 1175 PG 706,,110207,,359,,,Active,,,http://www.redfin.com/TX/Rowlett/6829-Chiesa-Rd-75089/home/32144656,NTREIS,14434163,N,Y,32.9185051,-96.537187
MLS Listing,,Single Family Residential,6645 Northaven Rd,Dallas,TX,75230,6499000,7,10,Hillcrest Estates,14795,77145,2007,362,439,,Active,,,http://www.redfin.com/TX/Dallas/6645-Northaven-Rd-75230/home/31023904,NTREIS,14429250,N,Y,32.9025039,-96.7913552
MLS Listing,,Single Family Residential,1972 Noe Blvd,Heath,TX,75126,2300000,4,4.5,Heath Golf and Yacht Club,4602,17424,2020,367,500,185,Active,,,http://www.redfin.com/TX/Heath/1972-Noe-Blvd-75032/home/145664536,NTREIS,14428058,N,Y,32.813496,-96.489941
MLS Listing,,Condo/Co-op,2430 Victory Park Ln #3104,Dallas,TX,75219,1750000,2,2.5,Residential Condo,3707,71395,2007,369,472,2723,Active,,,http://www.redfin.com/TX/Dallas/2430-Victory-Park-Ln-75219/unit-3104/home/30775484,NTREIS,14428290,N,Y,32.7884951,-96.8092139
